PROGRAM_ID,TITLE,Generated_Tags,Actual_Tags,Matching_Tags_Count
tt0080539,La città delle donne,['psychedelic' 'cult' 'pornographic' 'absurd' 'philosophical' 'allegory'],['cult' 'psychedelic' 'satire'],2
tt0119783,Night Falls on Manhattan,['murder'],['murder' 'neo noir'],1
tt0041610,Lust for Gold,['murder'],['flashback' 'melodrama' 'murder' 'revenge' 'suspenseful' 'violence'],1
tt0036027,I Walked with a Zombie,['prank'],['cult' 'romantic'],0
tt1836912,Shaitan,['murder' 'violence'],['flashback' 'humor'],0
tt0041327,"East Side, West Side",['satire'],['melodrama' 'murder'],0
tt0283534,The Parole Officer,['murder' 'neo noir' 'revenge' 'suspenseful'],['comedy' 'murder'],1
tt0141098,Forces of Nature,['romantic' 'flashback'],['comedy'],0
tt0340401,Timesplitters 2,['psychedelic'],"['alternate history' 'dark' 'fantasy' 'gothic' 'murder' 'psychedelic'
 'violence']",1
tt0299854,The Escapist,['flashback'],['revenge'],0
tt0042482,Frenchie,['murder' 'revenge'],['murder' 'revenge' 'violence'],2
tt0067204,The Hired Hand,['violence' 'cult'],['murder' 'revenge'],0
tt0361818,Kushi,['romantic'],['romantic'],1
tt0074422,Don's Party,['prank'],['comedy'],0
tt0100530,The Russia House,['murder' 'suspenseful' 'intrigue'],['romantic'],0
tt0107748,One Nation Under God,['melodrama'],['queer'],0
tt0492456,Final Fight: Streetwise,['violence' 'revenge' 'murder' 'flashback'],['violence'],1
tt2884018,Macbeth,['murder' 'tragedy' 'violence'],['insanity' 'murder' 'revenge'],1
tt0202381,Guest House Paradiso,['comedy'],['comedy' 'psychedelic'],1
tt0366780,Mirrormask,['fantasy' 'good versus evil' 'romantic'],['allegory' 'alternate reality' 'cult' 'fantasy' 'whimsical'],1
tt0471862,Pournami,['romantic'],['flashback'],0
tt0054084,Midnight Lace,['murder' 'suspenseful'],['insanity' 'murder' 'suspenseful'],2
tt0114279,Richard III,['murder' 'romantic' 'tragedy'],['murder' 'tragedy'],2
tt0072687,"Be My Valentine, Charlie Brown",['psychedelic'],['psychedelic'],1
tt0800268,Wieners,['comedy' 'prank' 'satire' 'entertaining'],['adult comedy' 'flashback' 'humor' 'revenge'],0
tt0042782,The Nevadan,['murder'],['murder'],1
tt1639826,Justin and the Knights of Valour,['entertaining'],['comedy' 'fantasy'],0
tt0039581,The Long Night,['murder' 'flashback' 'revenge'],['flashback' 'murder'],2
tt2821832,HazMat,['murder'],['murder'],1
tt0056671,Walk on the Wild Side,['melodrama' 'romantic'],['depressing' 'melodrama' 'violence'],1
tt0060782,One Million Years B.C.,['cult' 'murder' 'violence'],['cult' 'revenge' 'romantic'],1
tt0068394,Il coltello di ghiaccio,['murder' 'mystery'],['cult' 'horror' 'murder'],1
tt0090192,Trancers,['cult' 'murder' 'good versus evil' 'revenge' 'comedy' 'humor'],['cult' 'good versus evil' 'murder' 'neo noir' 'sci-fi' 'violence'],3
tt0103936,Chain of Desire,['satire'],['murder'],0
tt0016847,Faust: Eine deutsche Volkssage,['psychedelic' 'absurd' 'philosophical'],['cult' 'dark' 'good versus evil' 'murder' 'romantic' 'tragedy'],0
tt0115857,Chain Reaction,['violence'],['suspenseful' 'violence'],1
tt4304364,Bonifacio: Ang unang pangulo,['murder' 'flashback' 'avant garde'],['storytelling'],0
tt0048724,Tight Spot,['comedy' 'murder' 'flashback' 'revenge'],['murder'],1
tt0242888,The Sleeping Dictionary,['romantic' 'murder' 'revenge'],['fantasy' 'murder'],1
tt0274761,Halloweentown II: Kalabar's Revenge,['good versus evil' 'horror' 'paranormal'],['horror'],1
tt1266542,The Break-Up Artist,['romantic'],['romantic'],1
tt0483756,Nobel Son,['murder'],['comedy' 'flashback' 'murder' 'revenge'],1
tt0238112,Captain Corelli's Mandolin,['romantic' 'flashback'],['murder' 'romantic'],1
tt0167565,Le Comte de Monte Cristo,['revenge' 'action' 'murder' 'historical fiction'],['revenge'],1
tt0078077,Les raisins de la mort,['murder' 'violence' 'suspenseful' 'neo noir' 'horror' 'dark' 'flashback'],['insanity' 'murder' 'violence'],2
tt0040361,The Foghorn Leghorn,['psychedelic'],['psychedelic'],1
tt2077886,The Phantom of the Opera at the Royal Albert Hall,['revenge' 'melodrama' 'gothic' 'murder'],['gothic' 'murder' 'revenge' 'romantic' 'suspenseful'],3
tt0118998,Doctor Dolittle,['psychedelic'],['cute' 'psychedelic'],1
tt0216787,Le goût des autres,['flashback' 'entertaining' 'cute' 'romantic'],['entertaining' 'romantic' 'storytelling' 'violence'],2
tt0083591,Attack Force Z,['violence' 'revenge' 'flashback' 'murder'],['anti war' 'tragedy' 'violence'],1
tt0140749,Mighty Max,['psychedelic'],['good versus evil'],0
tt0267363,Chandni Bar,['murder' 'revenge'],['cult' 'murder' 'tragedy'],1
tt0757933,Sukob,['flashback'],['haunting' 'paranormal' 'psychedelic'],0
tt0060125,L'armata Brancaleone,['violence' 'cult'],['cult'],1
tt1129445,Amelia,['romantic'],['depressing' 'flashback' 'romantic'],1
tt0112453,Balto,['boring'],['cult' 'psychedelic'],0
tt0019501,Two Lovers,['romantic'],['action'],0
tt0420859,Rayman 3: Hoodlum Havoc,['fantasy' 'psychedelic'],['fantasy' 'psychedelic'],2
tt3429694,Vanishing Point,['romantic' 'flashback'],['fantasy'],0
tt1056026,"30,000 Leagues Under the Sea",['good versus evil' 'action' 'suspenseful'],['suspenseful'],1
tt2188807,Lollipop Chainsaw,['violence' 'good versus evil'],['violence'],1
tt0053453,The Wonderful Country,['murder' 'violence' 'revenge'],['murder'],1
tt0068967,Moon of the Wolf,['murder'],['murder'],1
tt0091828,Raw Deal,['violence' 'romantic'],['cult' 'humor' 'murder' 'revenge' 'violence'],1
tt0054337,Das Spukschloß im Spessart,['paranormal' 'haunting'],['cult' 'haunting' 'paranormal'],2
tt0390221,Maria Full of Grace,['romantic'],['dark' 'murder' 'realism' 'suspenseful'],0
tt0043131,Where Danger Lives,['murder'],['insanity' 'murder' 'romantic' 'violence'],1
tt0163558,Boo to You Too! Winnie the Pooh,['cute'],['psychedelic'],0
tt0118475,Spawn,"['violence' 'murder' 'comedy' 'revenge' 'cult' 'good versus evil'
 'psychedelic' 'humor']",['good versus evil' 'neo noir' 'violence'],2
tt0111125,Separate Lives,['murder' 'flashback'],['murder' 'psychological'],1
tt0036940,I'll Be Seeing You,['romantic'],['flashback' 'melodrama'],0
tt0040558,Macbeth,['murder' 'tragedy' 'violence'],['murder' 'tragedy'],2
tt0067961,Wanda,['violence'],['cult'],0
tt0044537,Denver and Rio Grande,['murder' 'revenge'],['violence'],0
tt0073328,Mackintosh and T.J.,['cult'],['cult' 'murder' 'violence'],1
tt0368975,Sleepover,['romantic' 'entertaining'],['romantic'],1
tt0083973,Frightmare,['murder' 'violence'],['murder' 'revenge' 'violence'],2
tt0065168,La vampire nue,['violence' 'murder' 'cult' 'psychedelic' 'gothic' 'insanity'],['gothic' 'murder' 'pornographic' 'psychedelic'],3
tt0076683,The Sentinel,['psychedelic' 'paranormal' 'horror' 'comedy'],['cult' 'flashback' 'gothic' 'murder' 'violence'],0
tt0362506,Chrystal,['flashback' 'murder' 'revenge' 'violence' 'storytelling'],['paranormal' 'suicidal'],0
tt1171225,Brütal Legend,['good versus evil' 'fantasy'],['allegory'],0
tt0038205,The Unseen,['tragedy' 'haunting'],['plot twist'],0
tt0114938,Wild Bill,"['violence' 'flashback' 'dramatic' 'murder' 'comedy' 'boring' 'cult'
 'realism' 'depressing']",['cult' 'flashback' 'revenge' 'storytelling'],2
tt0422320,Ghilli,['romantic' 'murder'],['murder'],1
tt6391356,Deadly Lessons,['murder' 'cult'],['murder'],1
tt0103690,Angel 4: Undercover,['romantic'],['murder' 'revenge'],0
tt0434685,Gantz,['violence'],['satire' 'violence'],1
tt0101798,Edward II,['murder' 'violence'],['murder' 'revenge' 'sadist' 'violence'],2
tt0165773,Felicia's Journey,['flashback'],"['cruelty' 'cult' 'flashback' 'insanity' 'murder' 'romantic' 'sadist'
 'violence']",1
tt0041954,Tension,['murder' 'neo noir'],['murder' 'revenge' 'suspenseful'],1
tt0056289,The Notorious Landlady,['murder'],['murder' 'romantic'],1
tt0813715,Heroes,['flashback' 'romantic' 'murder'],['paranormal'],0
tt0084028,Rosso sangue,"['murder' 'violence' 'cult' 'sadist' 'horror' 'revenge' 'suspenseful'
 'flashback' 'cruelty' 'insanity']",['cruelty' 'murder' 'revenge' 'sadist' 'violence'],5
tt1043903,Clapham Junction,['home movie' 'neo noir' 'murder' 'dark' 'prank'],['murder' 'violence'],1
tt0082841,Olivia,['romantic'],['cruelty' 'murder' 'neo noir' 'revenge' 'sadist' 'violence'],0
tt3496892,Petals on the Wind,['murder' 'revenge' 'sadist' 'romantic'],['revenge' 'romantic' 'violence'],2
tt0046463,Trouble Along the Way,['melodrama'],['flashback' 'violence'],0
tt2012665,Repentance,['flashback' 'murder'],['horror' 'murder'],1
tt0091559,Mouna Ragam,['romantic'],['flashback'],0
tt3564924,The Remake,['violence' 'murder' 'cult' 'sadist'],['flashback' 'psychedelic' 'revenge' 'romantic'],0
tt0081027,Le lac des morts vivants,['violence' 'revenge'],['comedy' 'pornographic' 'revenge' 'violence'],2
tt0057890,The Black Torment,['murder' 'flashback'],['gothic' 'murder' 'revenge'],1
tt0066766,Andaz,['romantic'],['romantic'],1
tt1664806,Raavanan,['murder'],['good versus evil'],0
tt0092710,Burglar,['murder' 'revenge'],['murder'],1
tt1946381,Red Sky,['flashback'],['murder' 'violence'],0
tt0498380,Letters from Iwo Jima,['violence' 'historical' 'dramatic' 'anti war'],"['boring' 'claustrophobic' 'dramatic' 'flashback' 'murder' 'sentimental'
 'violence']",2
tt0070726,The Spook Who Sat by the Door,['violence' 'murder' 'neo noir'],['avant garde' 'blaxploitation' 'cult' 'murder' 'violence'],2
tt0036046,Isle of Forgotten Sins,['murder' 'flashback'],['murder'],1
tt1529235,Benvenuti al sud,['flashback' 'dramatic'],['comedy'],0
tt0991164,I Me Wed,['romantic' 'comedy'],['romantic'],1
tt0098575,Valmont,['romantic' 'revenge' 'tragedy'],['murder' 'revenge' 'romantic' 'tragedy'],3
tt0423661,Green Wing,['romantic'],['comedy' 'psychedelic'],0
tt0064754,Oh! What a Lovely War,['satire' 'psychedelic' 'philosophical' 'anti war'],['anti war' 'satire'],2
tt0092147,Vamp,['violence'],['comedy' 'cult' 'murder' 'violence'],1
tt1396218,Mr. Popper's Penguins,['psychedelic'],['humor'],0
tt1502407,Halloween,"['murder' 'violence' 'sadist' 'cult' 'cruelty' 'horror' 'insanity'
 'suspenseful']",['dark' 'murder'],1
tt0339840,Undead,['violence' 'comedy' 'cult'],['bleak' 'comedy' 'cult' 'flashback' 'murder' 'violence'],3
tt0083271,Vabank,['violence'],['murder' 'revenge' 'suspenseful'],0
tt0016332,Seven Chances,['romantic' 'revenge'],['psychedelic'],0
tt0079596,My Brilliant Career,['romantic' 'flashback' 'dramatic' 'sentimental' 'boring'],['historical' 'romantic'],1
tt0083109,La soupe aux choux,['psychedelic' 'satire' 'comedy' 'philosophical'],['atmospheric'],0
tt0211492,The Luzhin Defence,['flashback' 'boring' 'mystery'],['flashback'],1
tt0222619,Rambo,['violence' 'murder' 'action' 'revenge' 'cult' 'good versus evil'],['anti war'],0
tt0016641,Ben-Hur: A Tale of the Christ,['murder' 'violence' 'revenge'],['revenge'],1
tt0100148,Midnight Ride,['murder'],"['cruelty' 'cult' 'humor' 'insanity' 'intrigue' 'murder' 'neo noir'
 'sadist' 'suspenseful' 'violence']",1
tt0199753,Red Planet,['suspenseful'],['mystery'],0
tt0023891,Christopher Strong,['melodrama'],['melodrama'],1
tt0046286,Sea Devils,['good versus evil' 'psychedelic' 'sci-fi'],['historical'],0
tt0896585,Yeti: Curse of the Snow Demon,['violence' 'suspenseful' 'murder'],['violence'],1
tt0071524,The Front Page,['murder'],['humor' 'satire'],0
tt0255097,Deewane,['paranormal'],['romantic'],0
tt0347473,Main Hoon Na,['romantic' 'flashback'],['humor'],0
tt0064226,Los desesperados,['flashback' 'murder'],['revenge' 'western'],0
tt0107952,The Return of Jafar,['entertaining' 'good versus evil' 'action' 'fantasy'],['good versus evil' 'psychedelic' 'revenge'],1
tt0401085,C.R.A.Z.Y.,['romantic' 'flashback'],['boring' 'flashback' 'humor' 'psychedelic' 'queer' 'storytelling'],1
tt0081250,La nuit des traquées,['flashback' 'boring'],['insanity' 'murder' 'psychedelic' 'violence'],0
tt1028532,Hachi: A Dog's Tale,"['flashback' 'murder' 'suspenseful' 'storytelling' 'psychological'
 'romantic']",['flashback' 'romantic' 'sentimental'],2
tt1181541,The Listener,['paranormal'],['paranormal'],1
tt0228196,Death Collector,['violence' 'murder'],['cult'],0
tt2652118,"Crouching Tiger, Hidden Dragon: Sword of Destiny",['violence' 'flashback' 'murder' 'good versus evil'],['romantic'],0
tt0287635,Poketto monsutâ: Serebî - Toki wo koeta deai,['psychedelic'],['good versus evil'],0
tt0192194,Julien Donkey-Boy,['psychedelic'],"['absurd' 'avant garde' 'cruelty' 'murder' 'mystery' 'psychedelic'
 'romantic' 'sadist']",1
tt0028356,These Three,['romantic'],['romantic'],1
tt0285242,Jericho,['murder' 'romantic'],['suspenseful' 'violence'],0
tt0392023,Gagamboy,['romantic'],['satire'],0
tt0281322,Undisputed,['violence' 'murder'],['cult' 'flashback' 'humor' 'murder' 'violence'],2
tt0406951,Suburban Secrets,['pornographic'],['pornographic'],1
tt5646136,Hillary's America: The Secret History of the Democratic Party,['murder' 'historical' 'violence'],['historical'],1
tt0396752,Nanny McPhee,['comedy'],['comedy' 'entertaining' 'fantasy' 'prank'],1
tt1401657,The Cat Piano,['psychedelic'],['psychedelic'],1
tt0361856,Lucy,['romantic' 'psychedelic'],['romantic'],1
tt0098320,Shocker,['murder'],['cult' 'insanity' 'murder' 'paranormal' 'suspenseful' 'violence'],1
tt0051878,"The Long, Hot Summer",['romantic'],['melodrama' 'romantic'],1
tt0109415,Children of the Corn III: Urban Harvest,['murder' 'violence'],['cult' 'good versus evil' 'violence'],1
tt2352802,Goodbye World,['murder' 'violence'],['suicidal'],0
tt0080179,Zui quan,['violence' 'revenge'],['cult' 'good versus evil' 'philosophical' 'revenge' 'violence'],2
tt2141773,Hell and Back,['paranormal' 'entertaining' 'psychedelic' 'comedy'],['flashback'],0
tt0214585,Chithram,['murder' 'revenge'],['flashback'],0
tt0050112,All Mine to Give,['romantic'],['melodrama' 'romantic' 'storytelling'],1
tt2752758,Devil's Due,"['murder' 'suspenseful' 'paranormal' 'mystery' 'horror' 'psychological'
 'flashback' 'cult' 'dark' 'psychedelic']",['cult' 'dark' 'murder' 'paranormal'],4
tt0481610,The Retreat,['murder'],['murder' 'violence'],1
tt0449994,Jodhaa Akbar,['romantic'],['historical' 'murder'],0
tt0483168,Star Wars: Battlefront II,['violence' 'good versus evil'],['violence'],1
tt0063612,Skidoo,['satire'],['absurd' 'cult' 'psychedelic'],0
tt0102035,Highway 61,['dark'],['cult'],0
tt1828224,La Leyenda de la Llorona,['paranormal'],['horror'],0
tt0042792,No Way Out,"['murder' 'suspenseful' 'neo noir' 'mystery' 'violence' 'revenge'
 'flashback']",['revenge'],1
tt0120756,Moby Dick,['insanity'],['revenge' 'sci-fi' 'suspenseful' 'violence'],0
tt0220656,Mudhalvan,['flashback' 'romantic' 'murder'],['good versus evil' 'murder' 'revenge'],1
tt0041823,La rosa di Bagdad,['fantasy'],['fantasy' 'psychedelic'],1
tt0154749,Kudrat,['flashback' 'romantic' 'murder'],['romantic'],1
tt0444913,Tango Charlie,['violence' 'revenge' 'murder'],['violence'],1
tt0260414,Taking Sides,['flashback'],['flashback'],1
tt0416359,The Contender,['romantic' 'murder' 'mystery'],['non fiction'],0
tt2415464,Hansel & Gretel,['fantasy' 'psychedelic'],['violence'],0
tt0082934,The Postman Always Rings Twice,['murder' 'cult'],['depressing' 'murder' 'neo noir'],1
tt0090315,When the Wind Blows,['cult'],['comedy' 'flashback' 'storytelling' 'tragedy'],0
tt0112828,Deadly Outbreak,"['violence' 'revenge' 'murder' 'action' 'cult' 'suspenseful' 'humor'
 'comedy']",['good versus evil' 'humor' 'murder' 'violence'],3
tt0148375,Khilona,['romantic' 'revenge'],['insanity' 'romantic'],1
tt0783518,Flight of Fury,['violence' 'murder'],['violence'],1
tt4856322,Halo: The Fall of Reach,['violence'],['violence'],1
tt0068661,The Great Northfield Minnesota Raid,['violence' 'murder' 'revenge'],['flashback' 'historical' 'murder'],1
tt0045550,Ben and Me,['romantic'],['alternate history'],0
tt1692535,Born to Kill?,['violence' 'cult' 'murder'],['murder'],1
tt0416675,Dark Matter,['romantic'],['flashback' 'murder' 'revenge' 'violence'],0
tt0086230,Sadma,['romantic'],['romantic' 'tragedy'],1
tt0101565,Changes,['melodrama'],['melodrama'],1
tt0088967,Crimewave,['violence' 'comedy' 'flashback' 'psychedelic' 'murder' 'cult'],['absurd' 'comedy' 'cult'],2
tt0283043,Teenage Caveman,['murder' 'violence'],['pornographic'],0
tt0104802,The Mambo Kings,['romantic'],['boring' 'flashback' 'murder' 'romantic'],1
tt0047863,Beanstalk Bunny,['psychedelic'],['psychedelic'],1
tt1610528,Airline Disaster,['violence' 'flashback' 'suspenseful'],['murder'],0
tt0305596,Gate Keepers,['psychedelic'],['violence'],0
tt0103409,Fantaghirò 2,['fantasy' 'psychedelic' 'romantic' 'good versus evil'],['good versus evil' 'romantic' 'tragedy'],2
tt0052961,Kapò,['melodrama'],['cult' 'murder'],0
tt3658772,Misconduct,['murder' 'flashback' 'violence' 'revenge' 'neo noir'],['neo noir'],1
tt0090887,Critters,['violence' 'comedy' 'cult' 'humor' 'murder' 'psychedelic' 'revenge'],['cult'],1
tt0074475,Embryo,['cult' 'violence' 'murder'],['murder' 'romantic'],1
tt0120254,The Swan Princess: Escape from Castle Mountain,['psychedelic' 'fantasy'],['psychedelic'],1
tt0254179,Betaab,['romantic' 'flashback' 'murder'],['romantic'],1
tt0239949,Say It Isn't So,['romantic' 'flashback'],['entertaining' 'flashback' 'romantic'],2
tt0075783,Breaker! Breaker!,['murder' 'revenge'],['violence'],0
tt0050797,The Oklahoman,['murder' 'romantic'],['violence'],0
tt0115641,Beavis and Butt-Head Do America,['comedy' 'cult' 'entertaining' 'humor'],['comedy' 'cult' 'entertaining' 'stupid'],3
tt0189633,Kareeb,['romantic'],['romantic'],1
tt0022125,Marius,['romantic' 'murder'],['romantic'],1
tt0927170,After You've Gone,['comedy' 'romantic'],['comedy'],1
tt0495729,Middle Sexes: Redefining He and She,['flashback' 'melodrama' 'romantic'],['murder'],0
tt0036069,Keep 'Em Slugging,['violence' 'satire'],['romantic'],0
tt2827320,Fandry,['romantic' 'violence'],['romantic'],1
tt0040664,On Our Merry Way,['flashback' 'melodrama'],['flashback' 'satire' 'storytelling'],1
tt1777612,Demons Never Die,['murder' 'revenge'],['murder'],1
tt1535612,The Son of No One,['murder' 'revenge' 'flashback'],['boring' 'flashback' 'murder' 'mystery'],2
tt0062870,Marquis de Sade: Justine,['murder' 'flashback' 'violence' 'neo noir'],['murder' 'pornographic' 'sadist'],1
tt0240515,Freddy Got Fingered,['flashback'],"['absurd' 'comedy' 'comic' 'cult' 'entertaining' 'insanity' 'psychedelic'
 'satire' 'violence']",0
tt1571234,Mortal Engines,['good versus evil' 'sci-fi'],['sci-fi'],1
tt0215926,Legacy of Kain: Soul Reaver,['revenge' 'murder' 'good versus evil'],['murder' 'revenge'],2
tt0050155,Baby Face Nelson,['violence' 'murder' 'revenge' 'cult'],['suspenseful'],0
tt2836260,Chrysalis,['murder' 'flashback' 'mystery' 'neo noir' 'revenge'],['suspenseful' 'violence'],0
tt1626038,The Avengers: Earth's Mightiest Heroes,['good versus evil' 'psychedelic' 'sci-fi'],['violence'],0
tt1048171,Séraphine,['flashback'],['depressing'],0
tt0061101,Tôkyô nagaremono,['murder'],['atmospheric' 'cult' 'psychedelic'],0
tt0308347,Haan Maine Bhi Pyaar Kiya,['romantic'],['romantic'],1
tt0094834,Cannibal Women in the Avocado Jungle of Death,['violence' 'cult'],['satire'],0
tt0267675,The Life & Adventures of Santa Claus,['flashback'],['fantasy'],0
tt0074225,The Blue Bird,['fantasy'],['fantasy' 'psychedelic'],1
tt0023940,Design for Living,['romantic'],['romantic'],1
tt0112857,Devil in a Blue Dress,['violence' 'murder' 'neo noir'],['atmospheric' 'murder' 'neo noir' 'plot twist' 'suspenseful' 'violence'],3
